path	ground_truth	seamless_large	wav2vec_urdu	whisper_large	whisper_medium
common_voice_ur_38417001.mp3	سچ تو یہ ہے کہ اگر سازش ہوئی تو شریفوں اور شریف زادوں نے اپنے خلاف ہی سازش کی۔	سچ تو یہ ہے کہ اگر سازش ہوئی تو شریفوں اور شریف زادوں نے اپنے خلاف ہی سازش کی	سبج تو یہ ہے کہ اکر ساظہ شہوی تو شریفوں اور شریف زادو نے اپنی خلاف ہی زادشکی	 سچ تو یہ ہے کہ اگر سازش ہوئی تو شریفوں اور شریف زادوں نے اپنے خلاف ہی سازش کی	 سچ تو یہ ہے کہ اگر سازش ہوئی تو شریفوں اور شریف ذادوں نے اپنے خلاف ہی سازش کی
common_voice_ur_38416891.mp3	ابھی تک اس بات کے آثار دکھائی نہیں دیے کہ قادری صاحب ایک انتخابی طاقت بھی ہیں۔	ابھی تک اس بات کے آثار دکھائی نہیں دیے کہ قادری صاحب ایک انتخابی طاقت بھی ہیں	اب پنی تک اس بات کے ساتھ دکھائی نہیں دیے کے قادری صاحب ایک انتخابی طعقتبی ہیں	 اب بھی تک اس بات کے اثار دکھائی نہیں دیئے کہ قادری صاحب ایک انتخابی طاقت بھی ہیں	 اب بھی تک اس بات کے اثار دکھائی نہیں دیئے کہ قادری صاحب ایک انتخابی طاقت بھی ہے
common_voice_ur_31956176.mp3	اور جیسے ہی انھیں موقع ملتا ہے وہ بے دریغ قانون کی خلاف ورزی کر ڈالتے ہیں	اور جیسے ہی انہیں موقع ملتا ہے وہ بے دریغ قانون کی خلاف ورزی کر ڈالتے ہیں	اور جیسے ہی انے موکا ملتہ ہے وہ بہ دریف قانونکی خلابرزی کر ڈالتے ہیں	 اور جیسے ہی انہیں موقع ملتا ہے وہ بے دریف قانون کی خلاف ورزی کر ڈالتے ہیں	 اور جیسے ہی انہیں موقع ملتا ہے وہ بے دریف قانون کی خلاف برزی کر دو دی ہیں
common_voice_ur_38472998.mp3	لیکن ان کی مصیبتوں میں کوئی کمی نہ آئی اور احتساب کی جکڑ ان کے گرد سخت ہوتی گئی۔	لیکن ان کی مصیبتوں میں کوئی کمی نہ آئی اور احتساب کی چکر ان کی گڑ سخت ہوتی گئی	لیکن کی مصیبدوں میں کوئی کمی نہائی اور احتصاب کی چکڑ عنکی گھر شفت ہوتی گئے	 لیکن ان کی مصیبتوں میں کوئی کمی نہ آئی اور احتساب کی چکڑ ان کی گرد سخت ہوتی گئی	 لیکن ان کی مسیبتوں میں کوئی کمی نہ آئی اور احتصاب کی چکڑ ان کی گھر سخت ہوتی گئی
common_voice_ur_31890342.mp3	کھانے کے بعد میرے دوست ان خوشگوار لمحات کو کیمرے میں محفوظ کرنے میں مشغول ہو گئے	کھانے کے بعد میرے دوست ان خوشگوار لمحات کو کیمرے میں محفوظ کرنے میں مصروف ہوگئے	کھانی کمان مینے دوستانخوش کوارنا حاصوے کیمریں میں محفوز کرنے میں مشخول ہو گئے	 کھانے کے بعد میرے دوستان خوشکوار نام ہاتھوے کیمرے میں محفوظ کرنے میں مشغول ہو گئے	 کھانے کے بعد میں نے دوستان خوشکوارنا محافظ کیمری میں محفوظ کرنے میں مشہول ہو گئے
common_voice_ur_38445065.mp3	اس کام کے لیے جس اخلاقی اثاثے کی ضرورت ہے، اللہ کا شکر ہے کہ وہ موجود ہے۔	اس کام کے لیے جس اخلاقی اثاثے کی ضرورت ہے اللہ کا شکر ہے کہ وہ موجود ہے	اصکام کے لیے جس اخلاقی اصاصے کی ظرورت ہے اللہ کا شکر ہے کہ وہ موجود ے	 اس کام کے لیے جس اخلاقی اساسے کی ضرورت ہے اللہ کا شکر ہے کہ وہ موجود ہے	 اس کام کے لئے جس اخلاقی اساسے کی ضرورت ہے اللہ کا شکر ہے کہ وہ موجود ہے
common_voice_ur_38433437.mp3	"اس ''ممتاز فہرست"" میں وزیر اعظم کے بچوں کے بھی نام تھے: دو بیٹے اور ایک بیٹی۔"	اس ممتاز فہرست میں وزیراعظم کے بچوں کے بھی نام تھے دو بیٹے اور ایک بیٹی	اس ممطابفعرغ طوزیر اظم کے بچکے وھئی نام ٹھے دو بیٹ ار ایک بیٹی	 اس منطال فیرت میں وزیراعظم کے بچے کے بھی نام تھے دو بیٹے اور ایک بیٹی	 اس منتال فیرات میں مزیدی آدم کے بچوں کے بھی نام تھے دو بیٹے اور ایک بیٹی
common_voice_ur_38431548.mp3	اس کے ساتھ ان طبقات کے خلاف بھی جن سے دین اور پاکستان کو خطرات درپیش ہیں۔	اس کے ساتھ ان طبقات کے خلاف بھی جن سے دین اور پاکستان کو خطرات درپیش ہیں	اس کے سات ان تبقات کےی خلاف بھی دن سے دین اور پاکستان گو خطراد درپیشے ہیں	 اس کے ساتھ ان طبقات کے خلاف بھی جن سے دین اور پاکستان کو خطرات درپیش ہیں	 اس کے ساتھ ان طبقات کے خلاف بھی جن سے دین اور پاکستان کو خطرات درپیش ہیں
common_voice_ur_31824230.mp3	انہوں نے اضافہ کرنا کہ چھٹی کا سیزن میں کنسول پوری دنیا کا ممالک میں دستیاب ہونا گانا	انہوں نے اضافہ کرنا کہ چھٹی کا سیزن میں کنسول پوری دنیا کا ممالک میں دستیاب ہونا گانا	انہوں نے اظافہ کرنا کہ چھٹی کا شیضن میں کنصول پوری دنیا کا ممالک میں دستیاب ہونا گانا	 انہوں نے اضافہ کرنا کہ چھٹی کا سیزن میں کنسول پوری دنیا کا ممالک میں دستیاب ہونا گانا	 انھوں نے اضافہ کرنا کہ چھٹی کا سیزن میں کنسول پوری دنیا کا ممالک میں دستیاب ہونا گانا
common_voice_ur_38431331.mp3	ان ہی کو ہم نے مردان یونیورسٹی میں دیکھا یہی ہمیں سوشل میڈیا میں نظر آتے ہیں۔	ان ہی کو ہم نے مردان یونیورسٹی میں دیکھا یہی ہمیں سوشل میڈیا میں نظر آتے ہیں	ان ہی کو ہمنے مردان یونی وسٹی میں دیکھا یہی ہمیں سوشل میڈیا وی نظراتے ہیں	 انہی کو ہم نے مردان یونیورسٹی میں دیکھا یہی ہمیں سوشل میڈیا میں نظر آتے ہیں۔	 انھی کو ہم نے مردان یونیورسٹی میں دیکھا یہ ہی ہمیں سوشل میڈیا میں نظر آتے ہیں
common_voice_ur_31837122.mp3	ان کے اظہارِ رائے پر پابندی عائدکرتی تو ہم اسے صدی کا بدترین فیصلہ قرار دیتے	ان کے اظہار رائے پر پابندی عائد کرتی تو ہم اسے صدی کا بدترین فیصلہ قرار دیتے	ان کے ازہارے غائے پر پابندی ااید کرتی تو ہم اسے صدی کا بدترین فیصلہ کرار دیتے	 ان کے اظہار رائے پر پبندی آئیت کرتی تو ہم اسے صدی کا بدترین فیصلہ قرار دیتے	 ان کے اظہارے رائے پر پبندی آیت کرتی تو ہم اسے صدی کا بہترین فیصلہ کرار دیتے
common_voice_ur_31985232.mp3	پاکستان گوادر کے مقام پر ایک بڑا ایئرپورٹ اور بحری اڈہ تعمیر کرنے کا ارادہ رکھتا ہے۔	پاکستان گوادر کے مقام پر ایک بڑا ایئرپورٹ اور بحری اڈہ تعمیر کرنے کا ارادہ رکھتا ہے	پاکستان گوادر کے مکام پر ایک بڑا ایر پورٹ اور بہری اڈا تمیر کرنے کا ارادہ رکھتا ہے	 پاکستان گوادر کے مقام پر ایک بڑا ائرپورٹ اور بحری اڈہ تمیر کرنے کا ارادہ رکھتا ہے۔	 پاکستان گوادر کے مقام پر ایک بڑا ایر پورٹ اور بہری اڈہ تعمیر کرنے کا ارادہ رکھتا ہے
common_voice_ur_38445851.mp3	اتنی بھی یہ گئی گزری قوم نہیں کہ ایسے لیڈرملیں جو اس کی تقدیر میں آئے ہیں۔	اتنی بھی یہ گئی گزری قوم نہیں کہ ایسے لیڈر ملیں جو اس کی تقدیر میں آئے ہیں	اتنی بھی یہ گئی گزری قوم نہی کہ ایسے لیڈر میں لیں جو اس کی تگدیر میں آئی ہیں	 اتنی بھی یہ گئی گزری قوم نہیں کہ ایسے لیڈر ملیں جو اس کی تقدیر میں آئے ہیں	 اتنی بھی یہ گئی گزری قوم نہیں کہ ایسے لیڈر ملیں جو اس کی تقدیر میں آئے ہیں
common_voice_ur_38468224.mp3	اس کے ساتھ یہ بھی واضح ہے کہ حکمرانوں کا طرز زندگی اوسط درجے کا ہونا چاہیے۔	اس کے ساتھ یہ بھی واضح ہے کہ قارئین کا طرز عمل زندگی اوسط درجے کا ہونا چاہیے۔	اس کے سات یہی ایہ بھی واصح ہے گ ہ قرانوں کا طص عمل زند کی پوسد بجے کا ہونا چاہیے	 اس کے ساتھ یہ بھی واضح ہے کہ اکرانوں کا تجھے امن زندگی اور سبجھے کمانا چاہتی ہے۔	 اس کے ساتھ یہ بھی واضح ہے کہ قرآن کا تجھے امن زندگی کی اوست تجھے گھوانے چلی ہے
common_voice_ur_38468039.mp3	ادب میں تو یہ رجحان نیا نہیں علامتی نظم اور افسانہ مدت سے لکھے جا رہے ہیں۔	ادب میں تو یہ رجحان نیا نہیں علامتی نظم اور افسانہ مدت سے لکھے جارہے ہیں	ادب میں تو یہ رجحان نیا نہیں علامتی نظہم اور افصانا مدد سے لکھے جا رہے ہیں	 عدب میں تو یہ رجحان نیا نہیں علامتی نظم اور افسانہ مدت سے لکھے جا رہے ہیں	 عدب میں تو یہ رجحان نیا نہیں علامتی نظم اور افسانہ مدد سے لکھے جا رہے ہیں
common_voice_ur_31966181.mp3	ویسے بھی بزرگوں سے یہی سنا کہ دین کے معاملات میں زیادہ غور نہیں کرنا چاہئے	ویسے بھی بزرگوں سے یہی سنا کہ دین کے معاملات میں زیادہ غور نہیں کرنا چاہیے	ویسی بھی بزورگوں سے یہی سنہ کے دین کے معاملات میں زیادہ غار نہیں کرنا چاہیے	 ویسے بھی بزرگوں سے یہی سنا کہ دین کے معاملات میں زیادہ غور نہیں کرنا چاہئے۔	 ویسے بھی وزورگوں سے یہی سُنا کے دین کے معاملات میں زیادہ غور نہیں کرنا چاہیئے۔
common_voice_ur_38452776.mp3	جیو ٹی وی کی طرف سے رمضان المبارک کے خصوصی پروگرام جیو کے ہر چینل سے پیش کیے گئے	جیو ٹی وی کی طرف سے رمضان المبارک کے خصوصی پروگرام جیو کے ہر چینل سے پیش کئے گئے	جی ور ٹی بی کی طرف سے رمزانو  بارے کی خسوسی پروگریم جیو کے ہر چینل سے پیش کیے گئے	 جیو ٹی وی کی طرف سے رمضان المبارک کی خصوصی پروگرام جیو کے ہر چینل سے پیش کیے گئے	 جیو ٹی بی کی طرف سے رمضان المباری کی خاصوسی پروگرام جیو کے ہر چینل سے پیچھ کیے گئے
common_voice_ur_31894338.mp3	پاکستان اور کویت کے درمیان فیملی اور بزنس ویزا فوری بحال کرنے کا فیصلہ کیا گیا ہے	پاکستان اور کویت کے درمیان فیملی اور بزنس ویزا فوری بحال کرنے کا فیصلہ کیا گیا ہے	پاکستان اور قویعت کے درمیان فیملی اور بزنس ویزا فوری بحال کرنے کا فیصلہ کیا گیا ہے	 پاکستان اور قویت کے درمیان فیملی اور بزنس ویزا فوری بحال کرنے کا فیصلہ کیا گیا ہے۔	 پاکستان اور قوید کے درمیان فیمبلی اور بزنس ویزہ فوری بحال کرنے کا فیصلہ کیا گیا ہے
common_voice_ur_31975128.mp3	پاکستان اور بھارتی فضائی حدود پر کشیدگی ہو وہاں لڑائی جاری ہوں یا رشتہ پیچیدگی کا شکار ہوں	پاکستان اور بھارتی فضائی حدود پر کشیدگی ہو وہاں لڑائی جاری ہوں یا رشتہ پیچیدگی کا شکار ہوں	پاکستان اور بھارتی فضاعی حدود پر کشیدگی ہو وہاں لڑائی یاری ہوں یاریشتہ پیچیدگی کا شکار ہوں	 پاکستان اور بھارتی فضائی حدود پر کشیدگی ہو وہاں لڑائی جاری ہو یا رشتہ پیشیدگی کا شکار ہو	 پاکستان اور بھارتی فضائی عدود پر کشیدگی ہو، وہاں لڑائی جاری ہو یا رشتہ پشیدگی کا شکار ہو
